"teamName","character","trial","trial_score","stabilityScore","similarityScore","diversityScore"
"A-little-HOPE","E",7,"0.00227618950722343012583163596119513849175781139199913668227943393465405107182","1","0.007581671234220266","0.3854861267208194"
"A-little-HOPE","E",8,"0.00496177064431114815703473799477817369931225145801859367613289735082652616196","1","0.016526969149708748","0.3854861267208194"
"A-little-HOPE","E",9,"0.00883739495726344728955539413425002850889779404530057350198466535950575500831","1","0.029436135664582253","0.3854861267208194"
"A-little-HOPE","E",10,"0.00227618950722343012583163596119513849175781139199913668227943393465405107182","1","0.007581671234220266","0.3854861267208194"
"A-little-HOPE","F",1,"0.02150606984768901588861998431502098981520944441039136787497329028774776416","1","0.0641484260559082","0.12728514350013798"
"A-little-HOPE","F",2,"0.02137372162829025050995787707247042662266928175058893460520906357096711776","1","0.0637536570429802","0.12728514350013798"
"A-little-HOPE","F",3,"0.0170557638667529025596025507124582544963608703263934884571096827768267013472","1","0.050874028354883194","0.12728514350013798"
"A-little-HOPE","F",4,"0.021410200129679313727687915833112448696994644084863816577837388685902183696","1","0.06386246532201767","0.12728514350013798"
"A-little-HOPE","F",5,"0.021597293577436350182429287910260644138772571324812443612482002665457110048","1","0.06442052870988846","0.12728514350013798"
"A-little-HOPE","F",6,"0.021333751142174950347027237919905841812639587186567837828415321584383141536","1","0.06363443285226822","0.12728514350013798"
"A-little-HOPE","F",7,"0.02145227879541474212722188482048313107045381888522095903971994206399131736","1","0.06398797780275345","0.12728514350013798"
"A-little-HOPE","F",8,"0.02142876909566988489802604980429674946311482705084595359820356564918453376","1","0.0639178529381752","0.12728514350013798"
"A-little-HOPE","F",9,"0.021524758710150876610438034403537457349000287461479430843469986612454342032","1","0.06420417129993439","0.12728514350013798"
"A-little-HOPE","F",10,"0.021506594394750898456836717072123987210830463809334468453497305966588772928","1","0.06414999067783356","0.12728514350013798"
"A-little-HOPE","G",1,"0.00410863563010470751842026194424954766676567177971150066567782392554755425","1","0.01871417835354805","0.4805877641147871"
"A-little-HOPE","G",2,"0.00410863563010470751842026194424954766676567177971150066567782392554755425","1","0.01871417835354805","0.4805877641147871"
"A-little-HOPE","G",3,"0.00723635930456191537489620231087550936935565680811706535190643429410737215","1","0.03296045958995819","0.4805877641147871"
"A-little-HOPE","G",4,"0.00410863563010470751842026194424954766676567177971150066567782392554755425","1","0.01871417835354805","0.4805877641147871"
"A-little-HOPE","G",5,"0.00187647762248683476247661449978713861310431788386357520474312837906108534","1","0.008547055535018444","0.4805877641147871"
"A-little-HOPE","G",6,"0.006164245278874170383401936661415580472782016817125414578786726623856845075","1","0.028077151626348495","0.4805877641147871"
"A-little-HOPE","G",7,"0.00410863563010470751842026194424954766676567177971150066567782392554755425","1","0.01871417835354805","0.4805877641147871"
"A-little-HOPE","G",8,"0.00410863563010470751842026194424954766676567177971150066567782392554755425","1","0.01871417835354805","0.4805877641147871"
"A-little-HOPE","G",9,"0.003194915998655169475644630586319124899805745079665706446099140547654661925","1","0.014552331529557705","0.4805877641147871"
"A-little-HOPE","G",10,"0.00410863563010470751842026194424954766676567177971150066567782392554755425","1","0.01871417835354805","0.4805877641147871"
"A-little-HOPE","H",1,"0.00515395521488908896979401851751905758350832518833893957908535043375074384","1","0.01697845384478569","0.6058210003005675"
"A-little-HOPE","H",2,"0.005073133808095734106641308267535770003771078558073535306724828701943704912","1","0.016712207347154617","0.6058210003005675"
"A-little-HOPE","H",3,"0.00520461362485301723712381926199467249671680122077340796436583719909897104","1","0.01714533567428589","0.6058210003005675"
"A-little-HOPE","H",4,"0.003098779189466171121626238500538521015009865209571776972942715095532873216","1","0.010208175517618656","0.6058210003005675"
"A-little-HOPE","H",5,"0.004466001296894573929647605186866333107214084647985354030123888078083367712","1","0.014712156727910042","0.6058210003005675"
"A-little-HOPE","H",6,"0.00666276151118965256741361073081225114915777830591195513496655144012936448","1","0.02194884978234768","0.6058210003005675"
"A-little-HOPE","H",7,"0.005073133808095734106641308267535770003771078558073535306724828701943704912","1","0.016712207347154617","0.6058210003005675"
"A-little-HOPE","H",8,"0.005073133808095734106641308267535770003771078558073535306724828701943704912","1","0.016712207347154617","0.6058210003005675"
"A-little-HOPE","H",9,"0.005073133808095734106641308267535770003771078558073535306724828701943704912","1","0.016712207347154617","0.6058210003005675"
"A-little-HOPE","H",10,"0.003098779189466171121626238500538521015009865209571776972942715095532873216","1","0.010208175517618656","0.6058210003005675"
"A-little-HOPE","I",1,"0.12902548626257727659186603202240251579418093151252778638506429387790538649","1","0.8330486416816711","0.014550866679223142"
"A-little-HOPE","I",2,"0.1275120935632775253610623778739057230640791094373653638406147299231562613","1","0.823277473449707","0.014550866679223142"
"A-little-HOPE","I",3,"0.06182018032721920905415280311486940756447212422197813591871694998206171988","1","0.3991398811340332","0.014550866679223142"
"A-little-HOPE","I",4,"0.12702934554407588805390650918126254314717084165104491736513653184565117357","1","0.8201606273651123","0.014550866679223142"
"A-little-HOPE","I",5,"0.13015494787064782457105658914674547860086505462818765818914822072703691717","1","0.8403409719467163","0.014550866679223142"
"A-little-HOPE","I",6,"0.13015494787064782457105658914674547860086505462818765818914822072703691717","1","0.8403409719467163","0.014550866679223142"
"A-little-HOPE","I",7,"0.09805587884049997851572022859046138116909560047593429880380092734499667884","1","0.6330944299697876","0.014550866679223142"
"A-little-HOPE","I",8,"0.13015494787064782457105658914674547860086505462818765818914822072703691717","1","0.8403409719467163","0.014550866679223142"
"A-little-HOPE","I",9,"0.06182018032721920905415280311486940756447212422197813591871694998206171988","1","0.3991398811340332","0.014550866679223142"
"A-little-HOPE","I",10,"0.13015494787064782457105658914674547860086505462818765818914822072703691717","1","0.8403409719467163","0.014550866679223142"
"A-little-HOPE","J",1,"0.0058567078063266522562293878044228973328832907502365243576549565275835948818","1","0.02061285264790058","0.1365459901445128"
"A-little-HOPE","J",2,"0.0126479630731660721056023055167911169272117648326790300960612774238812881664","1","0.04451487213373184","0.1365459901445128"
"A-little-HOPE","J",3,"0.00183414646552158931679349141739152536142718643806872331571237163678310997776","1","0.006455331575125456","0.1365459901445128"
"A-little-HOPE","J",4,"0.00280865764268022254555474916664357080917599601715684582704453594528459093225","1","0.009885151870548725","0.1365459901445128"
"A-little-HOPE","J",5,"0.0058567078063266522562293878044228973328832907502365243576549565275835948818","1","0.02061285264790058","0.1365459901445128"
"A-little-HOPE","J",6,"0.00277278501688459997384832515904008450921003696965813102231025404861793722138","1","0.009758897125720978","0.1365459901445128"
"A-little-HOPE","J",7,"0.00314468834227522792060345536073927245919345330672804369039185540034475079738","1","0.011067821644246578","0.1365459901445128"
"A-little-HOPE","J",8,"0.00277278501688459997384832515904008450921003696965813102231025404861793722138","1","0.009758897125720978","0.1365459901445128"
"A-little-HOPE","J",9,"0.00314468834227522792060345536073927245919345330672804369039185540034475079738","1","0.011067821644246578","0.1365459901445128"
"A-little-HOPE","J",10,"0.0126479630731660721056023055167911169272117648326790300960612774238812881664","1","0.04451487213373184","0.1365459901445128"
"A-little-HOPE","K",1,"0.01249046776830446669636446104902833698754655638518932495597543242552330551096","1","0.033787090331315994","0.6439366742937962"
"A-little-HOPE","K",2,"0.003007815680674327156525306579213415309844877029991122545044873984238922154642862016537031616","0.8333333134651184","0.009763478301465511","0.6439366742937962"
"A-little-HOPE","K",3,"0.002930311625640218853708905862694388797239642737113985359637174812068741751003422072488110848","0.8333333134651184","0.009511897340416908","0.6439366742937962"
"A-little-HOPE","K",4,"0.0043955689375092799287026845738682904734909692766821072046378990012402777024","1","0.01189014595001936","0.6439366742937962"
"A-little-HOPE","K",5,"0.00223958782152601913022649480390619214094058229721301458050136388021491411528","1","0.006058152299374342","0.6439366742937962"
"A-little-HOPE","K",6,"0.011228423659860899981594590632112382829224456749257680577500262719093013464","1","0.0303732231259346","0.6439366742937962"
"A-little-HOPE","K",7,"0.0016179134650700268965485000137142171637362115007839020388209848630256232083848714545432616","0.2857142984867096","0.015317765064537525","0.6439366742937962"
"A-little-HOPE","K",8,"0.00073765116570579540532281992068689251262800396960475727732539049379865250260106091930966912","0.2857142984867096","0.00698378961533308","0.6439366742937962"
"A-little-HOPE","K",9,"0.002614324453959724728655396866860331148171413978719807965026164914622134418864","1","0.0070718261413276196","0.6439366742937962"
"A-little-HOPE","K",10,"0.00185851155216652160404331244619857958520700448398534058728818905338081426888","1","0.005027329549193382","0.6439366742937962"
"A-little-HOPE","L",1,"0","0","0","0.22359097352769738"
"A-little-HOPE","L",2,"0","0","0","0.22359097352769738"
"A-little-HOPE","L",3,"0.0022076914284462603632311975827061267742436371605220861671799842477528557476","1","0.00773418927565217","0.22359097352769738"
"A-little-HOPE","L",4,"0.208537559521865184887330531748763497591824035256476527069419161605324060568","1","0.7305681109428406","0.22359097352769738"
"A-little-HOPE","L",5,"0.20645522924322935505687230981455823496328269960474271316383214447684533954","1","0.7232730984687805","0.22359097352769738"
"A-little-HOPE","L",6,"0.013059892440666713177054070356464010290681853762501018026031283415466791612","1","0.0457526259124279","0.22359097352769738"
"A-little-HOPE","L",7,"0","0","0","0.22359097352769738"
"A-little-HOPE","L",8,"0.00731104869899957405898771401653895331273542241205864674507086907825535234376","1","0.025612743571400642","0.22359097352769738"
"A-little-HOPE","L",9,"0.00731104869899957405898771401653895331273542241205864674507086907825535234376","1","0.025612743571400642","0.22359097352769738"
"A-little-HOPE","L",10,"0.00149243258006123689912601524125373627171825936169092651581571493690244561284","1","0.005228428170084953","0.22359097352769738"
"A-little-HOPE","M",1,"0.004923361083534174324892595316172754027476454823695149352271269175211347744","1","0.01425961684435606","0"
"A-little-HOPE","M",2,"0.004923361083534174324892595316172754027476454823695149352271269175211347744","1","0.01425961684435606","0"
"A-little-HOPE","M",3,"0.004923361083534174324892595316172754027476454823695149352271269175211347744","1","0.01425961684435606","0"
"A-little-HOPE","M",4,"0.004923361083534174324892595316172754027476454823695149352271269175211347744","1","0.01425961684435606","0"
"A-little-HOPE","M",5,"0.004923361083534174324892595316172754027476454823695149352271269175211347744","1","0.01425961684435606","0"
"A-little-HOPE","M",6,"0.004923361083534174324892595316172754027476454823695149352271269175211347744","1","0.01425961684435606","0"
"A-little-HOPE","M",7,"0.004923361083534174324892595316172754027476454823695149352271269175211347744","1","0.01425961684435606","0"
"A-little-HOPE","M",8,"0.004923361083534174324892595316172754027476454823695149352271269175211347744","1","0.01425961684435606","0"
"A-little-HOPE","M",9,"0.004923361083534174324892595316172754027476454823695149352271269175211347744","1","0.01425961684435606","0"
"A-little-HOPE","M",10,"0.004923361083534174324892595316172754027476454823695149352271269175211347744","1","0.01425961684435606","0"
"A-little-HOPE","N",1,"0.0084616827023029545819739390983364832486828142265920706741784568774570460911797872614610368","0.8333333134651184","0.027478167787194252","0.2079413888717184"
"A-little-HOPE","N",2,"0.010204188120286628817514690103419782821339042193048878706876071907506981296134490051327008","0.8333333134651184","0.03313671797513962","0.2079413888717184"
"A-little-HOPE","N",3,"0.00135582409700375410546495376122427764170362040774941335642999010845204610175","0.75","0.004892060998827219","0.2079413888717184"
"A-little-HOPE","N",4,"0.004781466766828143343869558015149870938557231697389322065372370661670794562","1","0.012939304113388062","0.2079413888717184"
"A-little-HOPE","N",5,"0.010204188120286628817514690103419782821339042193048878706876071907506981296134490051327008","0.8333333134651184","0.03313671797513962","0.2079413888717184"
"A-little-HOPE","N",6,"0.011313579410579452319760219953810720768811021826549759717541786193728699774074299262710096","0.8333333134651184","0.03673931583762169","0.2079413888717184"
"A-little-HOPE","N",7,"0.0084616827023029545819739390983364832486828142265920706741784568774570460911797872614610368","0.8333333134651184","0.027478167787194252","0.2079413888717184"
"A-little-HOPE","N",8,"0.010563011355849285904709701137666082854491655933985816593067453781239832673599840948214048","0.8333333134651184","0.03430194780230522","0.2079413888717184"
"A-little-HOPE","N",9,"0.010204188120286628817514690103419782821339042193048878706876071907506981296134490051327008","0.8333333134651184","0.03313671797513962","0.2079413888717184"
"A-little-HOPE","N",10,"0.011803913463023994705249314116112285846835201722976770580914545530427509760466291527606128","0.8333333134651184","0.03833160921931267","0.2079413888717184"
"A-little-HOPE","O",1,"0.00260031272553051791600576969784741374222411910236562232307597627924113125","1","0.01129592303186655","0.4363624746316809"
"A-little-HOPE","O",2,"0.002596855262278507254783796962368638941054275756121711733270314945378997125","1","0.011280903592705727","0.4363624746316809"
"A-little-HOPE","O",3,"0.002596855262278507254783796962368638941054275756121711733270314945378997125","1","0.011280903592705727","0.4363624746316809"
"A-little-HOPE","O",4,"0.002610410267646625139227823606767071912344410168071294102540165863240889375","1","0.011339787393808365","0.4363624746316809"
"A-little-HOPE","O",5,"0.003118222154530715624571132286732298612107577310916221027709468126776468375","1","0.013545754365622997","0.4363624746316809"
"A-little-HOPE","O",6,"0.002604938612836814261551432530599825560660329874801718873898731826795972375","1","0.011316018179059029","0.4363624746316809"
"A-little-HOPE","O",7,"0.00333544333448856006131883810406178322384260400760014877141296987736424025","1","0.014489376917481422","0.4363624746316809"
"A-little-HOPE","O",8,"0.003192739738528603100001359876285264285865787787378371231192766321909574375","1","0.013869463466107845","0.4363624746316809"
"A-little-HOPE","O",9,"0.002595213680079670017534869504896866261529596989078824776788008427520237","1","0.011273772455751896","0.4363624746316809"
"A-little-HOPE","O",10,"0.00258130750432606238285610171843846258030641087942733110718093806816431725","1","0.011213363148272038","0.4363624746316809"
"A-little-HOPE","P",1,"0.02449074008952373406259126625049321535448347852431192293595007171304835774","1","0.08539414405822754","0.5992906199240318"
"A-little-HOPE","P",2,"0.003710597530916777188249664055553724707822644558184200610087277285329200784","1","0.012938085943460464","0.5992906199240318"
"A-little-HOPE","P",3,"0.02449074008952373406259126625049321535448347852431192293595007171304835774","1","0.08539414405822754","0.5992906199240318"
"A-little-HOPE","P",4,"0.02449074008952373406259126625049321535448347852431192293595007171304835774","1","0.08539414405822754","0.5992906199240318"
"A-little-HOPE","P",5,"0.00434774624142525815062683719003951170184334191383233285163792033397149324","1","0.01515969168394804","0.5992906199240318"
"A-little-HOPE","P",6,"0.00434774624142525815062683719003951170184334191383233285163792033397149324","1","0.01515969168394804","0.5992906199240318"
"A-little-HOPE","P",7,"0.003710597530916777188249664055553724707822644558184200610087277285329200784","1","0.012938085943460464","0.5992906199240318"
"A-little-HOPE","P",8,"0.0082387252422373392062412870623914715814274902750491988901494868179503103","1","0.0287267304956913","0.5992906199240318"
"A-little-HOPE","P",9,"0.001663015184324230006165502058446273151441620576093255117317583459909858204","1","0.005798589903861284","0.5992906199240318"
"A-little-HOPE","P",10,"0.00434774624142525815062683719003951170184334191383233285163792033397149324","1","0.01515969168394804","0.5992906199240318"
"A-little-HOPE","Q",1,"0.004234328101130796198734724842694882994498040455698199797910307769311382366","0.5","0.02498687617480755","0.6874751571538267"
"A-little-HOPE","Q",2,"0.006323196698969724210400154337170160713547376163116040107241265117262904225072496396525638088","0.6000000238418579","0.031094450503587723","0.6874751571538267"
"A-little-HOPE","Q",3,"0.0054076869791738609017070772310330003074391581184582294480200908817403376196","0.5","0.03191089630126953","0.6874751571538267"
"A-little-HOPE","Q",4,"0.00362397713420920614190199111973881086736152947471675871079097841167150133992","1","0.010692589916288853","0.6874751571538267"
"A-little-HOPE","Q",5,"0.00669065547775575449514618038251015874374640636454667826334026187728402691984","1","0.019740862771868706","0.6874751571538267"
"A-little-HOPE","Q",6,"0.00304880857871351691222886263813776597606780428482994202617832044676016394008","0.5","0.017991095781326294","0.6874751571538267"
"A-little-HOPE","Q",7,"0.004571290920072820291621583246630701620547610260850323602019543307597580234186871160985244032","0.6666666865348816","0.020231476053595543","0.6874751571538267"
"A-little-HOPE","Q",8,"0.0053331473994697170483275411091515068326455540725003786282409260251421313208","0.5","0.03147103637456894","0.6874751571538267"
"A-little-HOPE","Q",9,"0.0045533605198568142643227323326420775666998674681273564424733671872192941772","0.5","0.02686949446797371","0.6874751571538267"
"A-little-HOPE","Q",10,"0.00563881431799137957246573433922421523188356959771869495316160865119133011665439767840640172","0.6000000238418579","0.027728985995054245","0.6874751571538267"
"A-little-HOPE","R",1,"0.00449521968636937258399302971968275092417484398511325695071669034308391906","0.5","0.02616533264517784","0.3897949570524724"
"A-little-HOPE","R",2,"0.00446135051140530229125071831933887923253998763603841367854020417549515290175","0.5","0.025968190282583237","0.3897949570524724"
"A-little-HOPE","R",3,"0.00288755612800042629117082011996938594864550288735542055308340836540875932","0.5","0.01680760271847248","0.3897949570524724"
"A-little-HOPE","R",4,"0.02617769013199748386604102097878495185663493169734060327977930050698886963","0.5","0.15237252414226532","0.3897949570524724"
"A-little-HOPE","R",5,"0.00486597611099661294284724230106946043540243588800112095246816719841576443675","0.5","0.028323395177721977","0.3897949570524724"
"A-little-HOPE","R",6,"0.005453586776407129241459218459507353649017259830288908436622512759267326715","0.5","0.03174370154738426","0.3897949570524724"
"A-little-HOPE","R",7,"0.024796145236977808998341740386979065656112680882469896930259703078303582125","0.5","0.1443309634923935","0.3897949570524724"
"A-little-HOPE","R",8,"0.00405818988803267541656547658469264285832485671745190649231217290770755360625","0.5","0.023621512576937675","0.3897949570524724"
"A-little-HOPE","R",9,"0.0245199872996460488786942189033520641559421467945335671558266229809049463175","0.5","0.14272353053092957","0.3897949570524724"
"A-little-HOPE","R",10,"0.004231017081394544644948991791018426169778823742328033406242185581591705245","0.5","0.02462748810648918","0.3897949570524724"
"A-little-HOPE","S",1,"0.0024312015209229097298587580790732631696236069973934765298791886900576238612478400392756","0.3333333432674408","0.02599322237074375","0.6304930840002961"
"A-little-HOPE","S",2,"0.0056441995857540243227945305460060122195149390818522090112792061546760636926570699230873144","0.6363636255264282","0.03160930424928665","0.6304930840002961"
"A-little-HOPE","S",3,"0.00161215201241932570869869523713414151187961051300231108430742209704648150224","1","0.005745448172092438","0.6304930840002961"
"A-little-HOPE","S",4,"0.00287710610837390293063148851664805227826696606806359318215889928738051011696","1","0.010253539308905602","0.6304930840002961"
"A-little-HOPE","S",5,"0.0037619069986996375464989020159186150405305843339248772379258368302814479468859323264093703936","0.44999998807907104","0.029792947694659233","0.6304930840002961"
"A-little-HOPE","S",6,"0.0049517472097762212782392814973434295868322214334693358367945776358700927696","1","0.01764722354710102","0.6304930840002961"
"A-little-HOPE","S",7,"0.002987103863107813579868984313167190093351050595167364071375303019464195629489801833734197392","0.6363636255264282","0.016728727146983147","0.6304930840002961"
"A-little-HOPE","S",8,"0.006912340906808232848024275174600764496883730092596774071280539585704729159222299966028367872","0.6666666865348816","0.036951690912246704","0.6304930840002961"
"A-little-HOPE","S",9,"0.00311299127556548635482160590889422647199181052897476064661741317433212241072","1","0.011094195768237114","0.6304930840002961"
"A-little-HOPE","S",10,"0.003108192550785573209672436967271082794081711650568537326617411599915081036","1","0.01107709389179945","0.6304930840002961"
"A-little-HOPE","T",1,"0.00554864446402385322610602133262414831097627730014522241601022973745580476","1","0.021010441705584526","0"
"A-little-HOPE","T",2,"0.00554864446402385322610602133262414831097627730014522241601022973745580476","1","0.021010441705584526","0"
"A-little-HOPE","T",3,"0.00554864446402385322610602133262414831097627730014522241601022973745580476","1","0.021010441705584526","0"
"A-little-HOPE","T",4,"0.00554864446402385322610602133262414831097627730014522241601022973745580476","1","0.021010441705584526","0"
"A-little-HOPE","T",5,"0.00554864446402385322610602133262414831097627730014522241601022973745580476","1","0.021010441705584526","0"
"A-little-HOPE","T",6,"0.00554864446402385322610602133262414831097627730014522241601022973745580476","1","0.021010441705584526","0"
"A-little-HOPE","T",7,"0.00554864446402385322610602133262414831097627730014522241601022973745580476","1","0.021010441705584526","0"
"A-little-HOPE","T",8,"0.00554864446402385322610602133262414831097627730014522241601022973745580476","1","0.021010441705584526","0"
"A-little-HOPE","T",9,"0.00554864446402385322610602133262414831097627730014522241601022973745580476","1","0.021010441705584526","0"
"A-little-HOPE","T",10,"0.00554864446402385322610602133262414831097627730014522241601022973745580476","1","0.021010441705584526","0"
"A-little-HOPE","U",1,"0.026332412940177731998532700961982165862630905679934404675633825770777908448","0.5","0.1491239368915558","0.5279522700012181"
"A-little-HOPE","U",2,"0.0276825376565399956791981563929875228895154420854728174143867298272035099776","1","0.07838493585586548","0.5279522700012181"
"A-little-HOPE","U",3,"0.01527130905866241807825837868330748181467955225054951259489748601301072275105544677609738688","0.699999988079071","0.061773888766765594","0.5279522700012181"
"A-little-HOPE","U",4,"0.011074613025509424842793369453371436904220795525324837013114355041078259424","0.5","0.0627169981598854","0.5279522700012181"
"A-little-HOPE","U",5,"0.014487772187942113974178778875714249467932707116820869654580047621575238112426685041012128","0.699999988079071","0.0586044080555439","0.5279522700012181"
"A-little-HOPE","U",6,"0.0121295356078438205089296877674997116475722406803058383113877216435834277776","0.5","0.06869116425514221","0.5279522700012181"
"A-little-HOPE","U",7,"0.0307546811802713145374070160910258741198515367293433011930223002854807429984","1","0.08708391338586807","0.5279522700012181"
"A-little-HOPE","U",8,"0.0125013770736935727209981509825969739789345465072865790790879424133922231008","0.5","0.07079695165157318","0.5279522700012181"
"A-little-HOPE","U",9,"0.0119276852398838500317677562934368009836322911867790678778200866284767659152","0.5","0.06754805892705917","0.5279522700012181"
"A-little-HOPE","U",10,"0.00284539472394233782196070493082249173606582323235267447187350291964778593013721199846747968","0.7272727489471436","0.011078269220888615","0.5279522700012181"
"A-little-HOPE","V",1,"0.0035644693640703579712247659366457506239152135067717747451199930810561548731","1","0.014919504523277283","0.8079926401948747"
"A-little-HOPE","V",2,"0.0010898987252535126981786388196793577187136760165536830983436242141975296153046609668627441","0.800000011920929","0.005702373571693897","0.8079926401948747"
"A-little-HOPE","V",3,"0.0015318089357177737228671591508000116805827314004560560038403138336467512607","1","0.006411565933376551","0.8079926401948747"
"A-little-HOPE","V",4,"0.0031809316349122358975405799317683033057380706053813117709262016211087069062","1","0.013314162380993366","0.8079926401948747"
